inchikey,validated,pAct_pre,n_pre,n_undated
FIBONCALDRDINS-UHFFFAOYSA-N,1,,0,0
XOPMGCDIMXYMGV-AFARHQOCSA-N,1,6.613322716039162,1,0
AXPMHZJZVFNEBY-QGZVFWFLSA-N,1,6.61261017366127,1,0
GTLZGWIJAYPBBN-UHFFFAOYSA-N,1,6.61261017366127,1,0
VVNKMNCWRHQTDH-UHFFFAOYSA-N,1,,0,0
FOQOXYFYHFUCMT-UHFFFAOYSA-N,1,,0,0
YLZYYZWHNZPVBP-AFARHQOCSA-N,1,6.611135367424406,1,0
WMPBOLSQXBJOKQ-UHFFFAOYSA-N,1,6.610833915635467,1,0
FROJMJFJUZFRPE-UHFFFAOYSA-N,1,,0,0
WAFXOAGOOZIJGE-FXAWDEMLSA-N,1,,0,0
CUIKAPOUIHQKER-UHFFFAOYSA-N,1,6.6104177465140666,2,0
OEJHEPOHRGSKLF-UAPYVXQJSA-N,1,6.610267043984544,1,0
ZEQMTWIDCFWVDG-IRJFHVNHSA-N,1,6.610001577392667,1,0
GWEQOXQOCNABLR-UAPYVXQJSA-N,1,6.609877748493299,1,0
JYXHLPARKLQLMN-YLJYHZDGSA-N,1,6.609064892896621,1,0
BWXABDUNWUIBLQ-UHFFFAOYSA-N,1,6.609064892896621,1,0
FKHBHNWGBJHKGW-UHFFFAOYSA-N,1,6.609064892896621,1,0
ZJADORDBVJWZKV-MLCQCVOFSA-N,1,6.609064892896621,1,0
MLBSOKIQLFIALN-UHFFFAOYSA-N,1,,0,0
OTSVAHKQZLNXPN-UHFFFAOYSA-N,1,,0,0
VJYQMOSNEVQNJR-UHFFFAOYSA-N,1,,0,0
KSKYFMKUEDYOIZ-UHFFFAOYSA-N,1,,0,0
AERBGYMOICIFRM-MRXNPFEDSA-N,1,6.605548319173783,1,0
LTEMWTOQHRSTDA-UHFFFAOYSA-N,1,,0,0
QGKIQQCQAJMJNK-WGSAOQKQSA-N,1,6.604149623981218,1,0
OJGAXSYOOYSPGN-QGZVFWFLSA-N,1,6.603800652904264,1,0
TUZMIWVHPWQEBK-UHFFFAOYSA-N,1,6.603800652904264,1,0
MZCVVBNYRQNALN-UHFFFAOYSA-N,1,6.6020599913279625,1,0
KSKCVJKDKBWMJB-UHFFFAOYSA-N,1,6.6020599913279625,1,0
SDFKSBYLKADGSF-UHFFFAOYSA-N,1,6.6020599913279625,1,0
CLHNMTROPPBBIR-UHFFFAOYSA-N,1,6.6020599913279625,1,0
RSLYNHHGHMPLKL-JTKSJCOOSA-N,1,6.6020599913279625,1,0
WJTVOECAMUQNOG-UHFFFAOYSA-N,1,,0,0
DFNOGIGMAURTCI-JKCYLYBBSA-N,1,,0,0
SQGWMVXOYSHVTI-UHFFFAOYSA-N,1,,0,0
GRGGMNIWCOHOKK-GUDVDZBRSA-N,1,6.601539150391776,1,0
QLLKZBYEHJGRHK-OYRHEFFESA-N,1,6.600578035467164,2,0
KXPJEGNVGVZNGX-KESTWPANSA-N,1,6.60049933868539,1,0
OXHDXVWUJBSFBE-HZCBDIJESA-N,1,6.600378189328264,1,0
PKBFRDZADXJQRC-UHFFFAOYSA-N,1,6.600329725273209,2,0
DOOIOZMDLUKTNX-UHFFFAOYSA-N,1,,0,0
IHBJWORPKYVGRO-UHFFFAOYSA-N,1,6.600161966295503,2,0
GLNKSQKEDBWUGV-JIBACQESSA-N,1,6.599997654072045,1,0
DVKVLLZTDOYZKA-NFRPNRGWSA-N,1,6.599997654072045,1,0
PRDRZXROMYANHC-YTMVLYRLSA-N,1,6.599997654072045,1,0
QZFDRUTWOSVQBO-UHFFFAOYSA-N,1,6.599997654072045,1,0
OUVWNMTXUYBAHT-UHFFFAOYSA-N,1,6.599997654072045,1,0
PWFWFOUAVPITTG-UHFFFAOYSA-N,1,6.599997654072045,1,0
PCVICCVMMOFTLF-UXBLZVDNSA-N,1,6.599997654072045,1,0
WRMSYILMRYXLAS-IZZDOVSWSA-N,1,6.599997654072045,1,0
IZVVXKITHMHHRG-UHFFFAOYSA-N,1,6.599997654072045,1,0
HYHZGIWTSKSXKP-UHFFFAOYSA-N,1,6.599997654072045,1,0
HBJXUXOERUVVGH-UHFFFAOYSA-N,1,6.599997654072045,1,0
VNGXWCQDWFYDOS-UHFFFAOYSA-N,1,6.599997654072045,1,0
IJICKINLCUKIHY-UHFFFAOYSA-N,1,6.599997654072045,1,0
GRQQDQSHIQXVLZ-UHFFFAOYSA-N,1,6.599997654072045,1,0
DSJQIICDRFEFMZ-UHFFFAOYSA-N,1,6.599997654072045,1,0
JYLNFWODPITKFP-UHFFFAOYSA-N,1,6.599997654072045,1,0
UCEGXYYVNUOUTE-UHFFFAOYSA-N,1,6.599997654072045,1,0
RXPBJKRWQYAHSE-UHFFFAOYSA-N,1,6.599997654072045,1,0
PHZPOMMTJKRHHB-UHFFFAOYSA-N,1,6.599997654072045,1,0
GNQOCBGVODGUEX-UHFFFAOYSA-N,1,6.599997654072045,1,0
NCDNWTYTZTXJIU-UHFFFAOYSA-N,1,6.599997654072045,2,0
CRSXTGXQBKLMCN-OKDJAKQTSA-N,1,6.599997654072045,2,0
SCFTWYRRDFJRSO-UHFFFAOYSA-N,1,6.599997654072045,1,0
ODIJMXCJWMOZFJ-PGRDOPGGSA-N,1,6.599997654072045,1,0
SJJCRPJMKKRQSW-XLIONFOSSA-N,1,6.599997654072045,1,0
HURBEFKRLRSDKC-UHFFFAOYSA-N,1,6.599997654072045,1,0
MGQKWJNIGIMBFF-UHFFFAOYSA-N,1,6.599997654072045,1,0
XWXGIXOQLMBDID-UHFFFAOYSA-N,1,6.599997654072045,1,0
MCZWBSFGGNTCLH-QHCPKHFHSA-N,1,6.599997654072045,1,0
PVJNMWAQIUNUKH-QFIPXVFZSA-N,1,6.599997654072045,1,0
AJEQJTPMMJPNLR-UHFFFAOYSA-N,1,,0,0
UDUUCGMSUBUXNS-UHFFFAOYSA-N,1,,0,0
FVSOIPSTCDDDHQ-UHFFFAOYSA-N,1,,0,0
ZJADORDBVJWZKV-SSGKUCQKSA-N,1,6.598907425857726,2,0
ZDDZCFWJYDZNBA-UHFFFAOYSA-N,1,6.598599459218455,1,0
CLBZXLQZQXTQMX-UHFFFAOYSA-N,1,6.596879478824182,1,0
MTOSSZWXFIRIMJ-UHFFFAOYSA-N,1,6.596879478824182,1,0
FBSPYGXUZZFKDG-KESTWPANSA-N,1,6.596879478824182,1,0
GGPXOELINLEIPA-UHFFFAOYSA-N,1,,0,0
PLZGEHCHVFNRGK-UHFFFAOYSA-N,1,,0,0
URKYBTISJBKTKP-UAPYVXQJSA-N,1,6.595713770980968,1,0
LWSMSVQQKULODQ-OAHLLOKOSA-N,1,6.5951662833800615,1,0
PORLBUSMWVWYQB-UHFFFAOYSA-N,1,6.5951662833800615,1,0
XAVXJXMGRFXIFC-AEFFLSMTSA-N,1,6.5951662833800615,1,0
UZZUNWBAZUITJX-VOTSOKGWSA-N,1,6.5951662833800615,1,0
CWPNHPQGJLXJNH-UHFFFAOYSA-N,1,6.5951662833800615,1,0
WUTIBZPSZGYSGD-UHFFFAOYSA-N,1,6.5951662833800615,1,0
VXCJOMSAQANJDK-UHFFFAOYSA-N,1,,0,0
WYTLTUFDQVHRLU-UHFFFAOYSA-N,1,,0,0
LQCUFDIAPSFACZ-UHFFFAOYSA-N,1,6.594212497064703,2,0
LWBZBWXDCWJUBA-UHFFFAOYSA-N,1,6.5934598195660445,1,0
CNFWITKOFBJCHE-UHFFFAOYSA-N,1,6.5934598195660445,1,0
WMXFRQFMQHQCBJ-UHFFFAOYSA-N,1,6.691253449451871,4,0
UCSADJSYXSUUQV-UHFFFAOYSA-N,1,,0,0
CBUWAEDOOAMJSO-UHFFFAOYSA-N,1,,0,0
MJZQRNCUULBFRH-CYBMUJFWSA-N,1,6.591316491856203,2,0
YNSPDEYTWHJYJV-KESTWPANSA-N,1,6.591251393815756,1,0
JHVJCSPJYFYTJV-LVZFUZTISA-N,1,6.590066876668706,1,0
VRICTBBEBNNBAS-LVZFUZTISA-N,1,6.590066876668706,1,0
YYBRTGMBVYRIBV-UHFFFAOYSA-N,1,,0,0
QNDFBMWALLMDKL-KNQAVFIVSA-N,1,,0,0
DKKQUUYFNCAKQG-LBPRGKRZSA-N,1,6.589999287456538,1,0
CHOJSUXPQWHSGV-UHFFFAOYSA-N,1,,0,0
ZNBOBGDGUIWKPE-UHFFFAOYSA-N,1,6.58922276662279,1,0
NZOIFXLLVJGITJ-SZPZYZBQSA-N,1,6.589145001350811,2,0
ICQQTHRTTLKFKA-UHFFFAOYSA-N,1,6.58838029403677,1,0
KRUWNGHFXJBYSG-UHFFFAOYSA-N,1,,0,0
ICDUPLIIKZSMRC-XGAFWQRZSA-N,1,6.588060582475956,1,0
UNTNFKPMHAXOEK-UHFFFAOYSA-N,1,6.586951903601102,2,0
UNJDLBOQEKJGAH-UWUNEBHHSA-N,1,4.869999962200743,1,0
IMNXUQRZOVUMFZ-UHFFFAOYSA-N,1,,0,0
PWWVAXIEGOYWEE-UHFFFAOYSA-N,1,7.0,1,2
IRZPPSVFNZCDTA-UHFFFAOYSA-N,1,6.585026652029182,1,0
YFWYOPIREDLCQN-UHFFFAOYSA-N,1,,0,0
RRTCFJGKAMKAIY-UHFFFAOYSA-N,1,,0,0
HQRFZVMMLKMRQZ-UHFFFAOYSA-N,1,,0,0
BHOOKBSINOPLQS-UHFFFAOYSA-N,1,,0,0
CIQQQICTDWZODG-UHFFFAOYSA-N,1,,0,0
CHSQMFLFLYXMGA-UHFFFAOYSA-N,1,,0,0
KJGVUIDYJFKRAS-UHFFFAOYSA-N,1,,0,0
DQPNZJRSJFNUQR-VQTJNVASSA-N,1,,0,0
UGMMZTANOLIPDJ-UAPYVXQJSA-N,1,,0,0
NWTLRPXTJVTFDS-QRCZIWRFSA-N,1,,0,0
QOFRSPQAWIAXCA-ZSQTZEJBSA-N,1,,0,0
PZPVLBXASPDCHR-UHFFFAOYSA-N,1,6.584316944956528,2,0
ZWNMRUMCFKVOHJ-UHFFFAOYSA-N,1,,0,0
DAKGDRVNCPHAPY-RDTXWAMCSA-N,1,6.583359492661719,2,0
BVXJKDHFRHNSRI-LJQANCHMSA-N,1,6.583359492661719,1,0
SVONVXKDHRPGFI-UAPYVXQJSA-N,1,6.583359492661719,1,0
NPUZJIOVBIDKGO-UHFFFAOYSA-N,1,,0,0
RSQYYIMQKSBFSO-UHFFFAOYSA-N,1,,0,0
JUXYQVLOCMVIJF-UHFFFAOYSA-N,1,6.581698708680255,2,0
MFLTUPXICJHQFA-UHFFFAOYSA-N,1,6.581698708680255,1,0
QBQZCKZJIWENBM-XUTJKUGGSA-N,1,6.581317625044267,1,0
UZRUJFBBAHISJF-QZTJIDSGSA-N,1,6.580044251510242,1,0
QMEAXKMTOSHGKG-AWEZNQCLSA-N,1,6.579994715040948,1,0
CRIIWZWMEASXGQ-UHFFFAOYSA-N,1,,0,0
YPOPWNSAWBPGOR-UHFFFAOYSA-N,1,6.578396073130168,1,0
SYACUACTNAGKMI-UHFFFAOYSA-N,1,,0,0
ULMWAKXWMKUGMX-UHFFFAOYSA-N,1,,0,0
JSLOZIRNJAUGHY-UHFFFAOYSA-N,1,,0,0
AFWAVLNIGSUCHI-OAHLLOKOSA-N,1,,0,0
KTYLNGVSKMMZGB-UHFFFAOYSA-N,1,6.576831443935097,2,0
UCVKKWQVIIHPLH-CYBMUJFWSA-N,1,6.576754126063192,1,0
GKCVNAHJIZRKPK-UHFFFAOYSA-N,1,6.576754126063192,1,0
ZYXMVSPWOATGIW-UHFFFAOYSA-N,1,6.576754126063192,1,0
FUZASPGUXFBSLU-UHFFFAOYSA-N,1,,0,0
BUNARIUEVNWERA-QAQDUYKDSA-N,1,6.576754126063192,1,0
CSJWNRPOOLNVFL-UHFFFAOYSA-N,1,,0,0
ZIUKNCKMMHVPCJ-UHFFFAOYSA-N,1,6.575118363368933,1,0
CBSIZHJYORKATA-UHFFFAOYSA-N,1,6.575118363368933,1,0
JFBANURFCNELLB-UHFFFAOYSA-N,1,6.573488738635424,1,0
OSBIKVDXAOTSOY-UHFFFAOYSA-N,1,,0,0
HUZCEKOWDSLRDU-UHFFFAOYSA-N,1,,0,0
HJWHHQIVUHOBQN-UHFFFAOYSA-N,1,6.5728469790994595,2,0
GUKSVDQGXPESAC-XYWHTSSQSA-N,1,6.572676213642753,1,0
YGTOBHZRTULFTF-QGZVFWFLSA-N,1,6.571865205971211,1,0
HPLCRGYHYQJALL-UHFFFAOYSA-N,1,,0,0
VYAKZBSIEMCYFQ-ZHALLVOQSA-N,1,6.571152769855745,1,0
MJWITHOHGGKZJZ-UHFFFAOYSA-N,1,6.570935410909752,2,0
HKDCDBFKNRMFSY-UHFFFAOYSA-N,1,6.570247719997592,2,0
PMHUNJLVEGNLQB-UHFFFAOYSA-N,1,6.570247719997592,1,0
GTBFEJIEYNPFMI-UHFFFAOYSA-N,1,6.570247719997592,2,0
SCXGXIFVTAJZIV-UHFFFAOYSA-N,1,,0,0
QKNACGZYHIMKOB-AQYVVDRMSA-N,1,6.569973345489986,1,0
PWOUQMPSBBVTMJ-UHFFFAOYSA-N,1,6.569531689649953,2,0
CXWMHNWEROVFMB-UHFFFAOYSA-N,1,6.570005615848293,3,0
CFGZNBTZRKMBCN-UHFFFAOYSA-N,1,6.568636235841012,1,0
MBSIGRZACGJWRM-UHFFFAOYSA-N,1,6.509318832137387,6,0
HCOQJKDXIVIYQF-UHFFFAOYSA-N,1,6.568636235841012,1,0
LVAZPFMWSRDRRK-LBPRGKRZSA-N,1,6.568636235841012,7,0
XODYFOOKKAGIOI-UHFFFAOYSA-N,1,6.568636235841012,1,0
HQVGADXQHMROOB-DEOSSOPVSA-N,1,6.568636235841012,1,0
AXEPKFMEASEADG-UHFFFAOYSA-N,1,,0,0
BLGIUGAWFUDHOU-UHFFFAOYSA-N,1,,0,0
MPDQCQJPJRABDG-UHFFFAOYSA-N,1,,0,0
ISJIDQUSRNCFFC-SXTNBDNLSA-N,1,,0,0
NQOMONLOFJNENB-IYARVYRRSA-N,1,,0,0
AASBFJIEFSDMGW-VHPWLNBFSA-N,1,,0,0
FKFXRRIOERUHEP-UHFFFAOYSA-N,1,,0,0
UIRKAHAECJAUIH-OAQYLSRUSA-N,1,6.567030709125595,1,0
XKSRPDXBGYGWEX-MRXNPFEDSA-N,1,6.567030709125595,1,0
JOQJONDKZULBPP-MXVIHJGJSA-N,1,6.567030709125595,1,0
KQYVDEWSKFDTLI-UHFFFAOYSA-N,1,,0,0
XHMOKKQHMCXTBS-UHFFFAOYSA-N,1,,0,0
JXEOKFJSXAQOOQ-NDKRRWIDSA-N,1,,0,0
DDZQSWIRTNPRHD-UDEKHCAPSA-N,1,,0,0
IZRKKTGXKLIJDE-GOSISDBHSA-N,1,6.564549436154007,4,0
HMRRDGDXTNUCPS-QGZVFWFLSA-N,1,6.5638373529592435,1,0
DSCGNFRKDRFCKO-UHFFFAOYSA-N,1,6.5638373529592435,1,0
NTSNTXLPUHHDIH-UHFFFAOYSA-N,1,,0,0
XVDINFILZLZVNV-UHFFFAOYSA-N,1,6.562249437179612,1,0
GBAMNIHBRPISDN-UHFFFAOYSA-N,1,6.562249437179612,1,0
CSQTYZHHBNDDMS-UHFFFAOYSA-N,1,6.562249437179612,1,0
IWMPNKVRIUOVNY-UHFFFAOYSA-N,1,,0,0
WBEWCMPWKAJVJV-UHFFFAOYSA-N,1,,0,0
GRSPAVQNQLAIED-AQYVVDRMSA-N,1,6.561299467099264,1,0
BGMQCQHMPBHOMK-UHFFFAOYSA-N,1,6.560739102249396,2,0
XTXKTQKZXFWQIP-UTKZUKDTSA-N,1,,0,0
CKXPAKSGYIPITQ-UHFFFAOYSA-N,1,,0,0
YMUDLHBKUTXRGL-UHFFFAOYSA-N,1,,0,0
GGDAAOYMJLRWGO-UHFFFAOYSA-N,1,,0,0
SNUCDENVLHQCFH-UHFFFAOYSA-N,1,,0,0
AXXXFCGETBIMKI-UHFFFAOYSA-N,1,6.558762378490872,2,0
IHQBULKQURABNA-OJFUHMMESA-N,1,,0,0
MLKJSRUZFXLXTL-KESTWPANSA-N,1,6.556909199438294,1,0
CKLPMHPQYVCYLL-UHFFFAOYSA-N,1,6.556267758598404,1,0
AYKNCXDOPYPPJV-UHFFFAOYSA-N,1,,0,0
KKHDVTQDKZDTLG-UHFFFAOYSA-N,1,,0,0
YMMKVLDFUKHZTJ-UTKZUKDTSA-N,1,,0,0
WNZBBTJFOIOEMP-HXUWFJFHSA-N,1,6.554395796726403,1,0
XKTGLDSNABUNGD-UHFFFAOYSA-N,1,6.55395269865476,2,0
SVJMLYUFVDMUHP-XIFFEERXSA-N,1,,0,0
AKTQSTPCOLTVQO-UHFFFAOYSA-N,1,6.552841968657781,1,0
HKAWCIGAEVMZGN-SFHVURJKSA-N,1,6.552841968657781,2,0
ONVAFCPNRHAADQ-UHFFFAOYSA-N,1,6.552841968657781,1,0
CLSKBBHRGMBREO-UHFFFAOYSA-N,1,6.552841968657781,1,0
XVYIADYYFNGCJZ-CMDGGOBGSA-N,1,6.552841968657781,1,0
MTASNPVDMSIQLV-BRLLKYFNSA-N,1,6.552841968657781,1,0
MGDBVKSSHFDIJD-UHFFFAOYSA-N,1,6.552841968657781,1,0
MKSFZMXFGKIKIM-UHFFFAOYSA-N,1,,0,0
GCWQAOYJCGIKLW-UHFFFAOYSA-N,1,,0,0
LTNOCTARMCCZMF-UHFFFAOYSA-N,1,,0,0
ZMGOYEZGTTXOIX-NSHDSACASA-N,1,,0,0
ODNIEBFFNONVCK-UHFFFAOYSA-N,1,,0,0
OAUBLUIXSXPHTA-IYARVYRRSA-N,1,,0,0
PVZYVDCGRBZEMH-IYARVYRRSA-N,1,,0,0
VICLMFFSPFEHLO-IYARVYRRSA-N,1,,0,0
ZHXPQJBVBDKOKM-UHFFFAOYSA-N,1,,0,0
DZCDJCMQDIXJFE-UHFFFAOYSA-N,1,,0,0
YVKJVUJRJJSJAZ-UHFFFAOYSA-N,1,6.550637409205253,2,0
KDMBMLINAPXLCW-UZLBHIALSA-N,1,,0,0
WGZMUKVNOBTQJA-UHFFFAOYSA-N,1,6.549997369826814,1,0
TVKYQCPWDDYVLL-KESTWPANSA-N,1,6.549997369826814,1,0
PUNOXAJECPGYQM-UHFFFAOYSA-N,1,,0,0
LDXQQYQLOMGASY-UHFFFAOYSA-N,1,6.549750891680639,1,0
RLIMJSGHBMXEDY-UHFFFAOYSA-N,1,,0,0
QRRCESJWXMIGPS-KNQAVFIVSA-N,1,,0,0
JKAFEYNVKSARQQ-UHFFFAOYSA-N,1,,0,0
UEOLBOREQLRPTL-QLVMHMETSA-N,1,6.547094741942479,1,0
NZOIFXLLVJGITJ-HZCBDIJESA-N,1,6.546681659952963,2,0
ARWONURFSGKTJW-UHFFFAOYSA-N,1,6.546681659952963,2,0
CILDROBPHGWMGB-UHFFFAOYSA-N,1,6.54515513999149,1,0
RDUVGAYRQBFLOT-XUTJKUGGSA-N,1,6.54515513999149,1,0
NVOLYBMYFVKTGP-UHFFFAOYSA-N,1,,0,0
DOQJOKJRAOIOAY-PGHFLLIESA-N,1,,0,0
MKNRXBPDERAOEB-QGZVFWFLSA-N,1,6.543633966870956,1,0
XHOOSVMDRHVDTE-UHFFFAOYSA-N,1,6.543633966870956,1,0
UVSLSTOAZHUYRU-UHFFFAOYSA-N,1,6.543633966870956,1,0
TYQWGVAKEMWBPU-UHFFFAOYSA-N,1,,0,0
BAIXKGAZCOGILC-UHFFFAOYSA-N,1,,0,0
QXYZJXCNTMMWEO-BERHBOFZSA-N,1,,0,0
YRTKLZDQSKUCQM-UHFFFAOYSA-N,1,6.542118103266008,1,0
IYRXIXGRSIJDNI-UHFFFAOYSA-N,1,6.542118103266008,3,0
ZJUHEDMNUHRHQM-XUTJKUGGSA-N,1,6.541211118289155,1,0
MXKZBMGRCYCKSV-UHFFFAOYSA-N,1,,0,0
AJEQJTPMMJPNLR-GHTZIAJQSA-N,1,,0,0
XJGIQRQUJHWFSC-UHFFFAOYSA-N,1,6.538803373026827,4,0
OJINAULTAMERKJ-UHFFFAOYSA-N,1,,0,0
UQQZLMXUYGQJIW-UHFFFAOYSA-N,1,6.539677499296606,2,0
KMJHJQFJPSDYJD-SAABIXHNSA-N,1,6.5395532161192795,1,0
KSFPSARJDILORY-UHFFFAOYSA-N,1,,0,0
HSONZWPNORZWDX-IBGZPJMESA-N,1,6.539102157243452,1,0
HMAKCCQMRGCRHO-XYWHTSSQSA-N,1,6.538801711377507,1,0
JUJJUAKPUFHLKF-UHFFFAOYSA-N,1,6.581063797865194,4,0
OLUIVMRSUSSFJF-UHFFFAOYSA-N,1,6.537602002101044,1,0
NJUSHLPQKJYNMD-UHFFFAOYSA-N,1,6.537602002101044,1,0
GNGQVEIKYIVCPC-UHFFFAOYSA-N,1,6.537602002101044,2,0
PYPVMGCWFRRKNC-KRWDZBQOSA-N,1,6.537602002101044,1,0
FOKZOGSWMCKMLR-UHFFFAOYSA-N,1,6.537602002101044,1,0
FEPNYAFFRMEINW-UHFFFAOYSA-N,1,6.537602002101044,1,0
IGIPSUCYDDNAQY-JTYJAPAGSA-N,1,6.537602002101044,1,0
VESLKGGUOOCKRO-UHFFFAOYSA-N,1,,0,0
OEMQARURTNJNIB-UHFFFAOYSA-N,1,,0,0
MCFFIBILMUFGPB-GGYDESQDSA-N,1,,0,0
ATHTVOQAJYMAOW-IGGCZAQCSA-N,1,,0,0
DJOCSUALXFPRDN-UODZTUOZSA-N,1,,0,0
MPNCNHGPKFXJQG-QAQDUYKDSA-N,1,,0,0
KKKVTQFKSDZRGJ-CRHQVGFKSA-N,1,,0,0
IDWJNGMFAPCILL-IYARVYRRSA-N,1,,0,0
MLURUQHLUHYMEL-YVWKXTFCSA-N,1,,0,0
YFKVSCFFRQFRQH-PAVFIEEWSA-N,1,,0,0
SFIXZGTVVWNOSY-QRFRQXIXSA-N,1,,0,0
IDTLNOOYTVGUDL-MBOZVWFJSA-N,1,,0,0
CAALEIZWPZRHJM-RBFZIWAESA-N,1,6.536107011014092,1,0
OMXJWXICMCUBRZ-QRWLVFNGSA-N,1,,0,0
HRSJSQHPKLXGDX-XBTDCMMSSA-N,1,6.535197587108682,1,0
GJXLROXNFUKMEK-UHFFFAOYSA-N,1,6.534617148551582,1,0
OWRSWDTWKGARSX-UHFFFAOYSA-N,1,6.53313237964589,2,0
OXHFCAMGABAVGJ-XIFFEERXSA-N,1,6.53313237964589,1,0
HGCNXEAQMMJLQX-UHFFFAOYSA-N,1,,0,0
UXRJVZYJCCSIAH-UHFFFAOYSA-N,1,,0,0
DCPPWKFRGIUQDU-UHFFFAOYSA-N,1,,0,0
RUVQMQUPSVELIK-UHFFFAOYSA-N,1,6.532309253166417,2,0
KUNJWDFGNSXWFX-UHFFFAOYSA-N,1,,0,0
GFMBUKFDHKZBGH-UHFFFAOYSA-N,1,,0,0
SGHVFQQOVSYPTO-UHFFFAOYSA-N,1,6.530740137411754,2,0
ZOLLYWYZUBUMOY-UHFFFAOYSA-N,1,6.530177984021837,1,0
IKTDIESRRCFWHX-RUZDIDTESA-N,1,,0,0
ZBOIINMMAKPIPZ-UHFFFAOYSA-N,1,,0,0
FZEUFNLUEJZENL-QFBILLFUSA-N,1,,0,0
LKIZJVWLCHAZTJ-GCJKJVERSA-N,1,,0,0
DGFGHVHKQCWUJA-UHFFFAOYSA-N,1,6.529354823361157,2,0
DDCGYKUGMMDSDD-UHFFFAOYSA-N,1,6.528708288941061,1,0
JCKSBFDVTFRZJP-FYYLOGMGSA-N,1,6.528708288941061,1,0
IKBKZGMPCYNSLU-RGVLZGJSSA-N,1,,0,0
HOFXBWNODSOCNI-KESTWPANSA-N,1,6.526221165353276,1,0
PATXYRVWJPYPMG-SAABIXHNSA-N,1,6.52598781483015,1,0
PHGOEMMHIGVMIN-UHFFFAOYSA-N,1,,0,0
RRSUWPYFZSEELD-AVRDEDQJSA-N,1,,0,0
QGGUMCZIAASPSU-KESTWPANSA-N,1,6.5249101966109935,1,0
QYPPCJNDWSSTLE-BTUFUSBVSA-N,1,,0,0
SZPIIWGXDQICFN-UHFFFAOYSA-N,1,,0,0
PLHMPZNPSSULOM-UHFFFAOYSA-N,1,,0,0
VJYRFSZIRUISDG-UHFFFAOYSA-N,1,6.523389641835422,2,0
RRLCBKCJYXFQHA-UHFFFAOYSA-N,1,6.522878745280337,1,0
DPEWMPCNBSTAJO-UHFFFAOYSA-N,1,6.522878745280337,1,0
MDQWSMFPLDSLBV-UHFFFAOYSA-N,1,6.522878745280337,1,0
LZHXZGVGDIQVLP-XHXGFGLKSA-N,1,6.522878745280337,1,0
UFOYCFLCNQFALX-UHFFFAOYSA-N,1,6.522878745280337,1,0
NABHHUMHJIHHIX-QGZVFWFLSA-N,1,6.522878745280337,1,0
MZFAZCYLMYZDDU-UHFFFAOYSA-N,1,,0,0
AFNNYMZEMGROFW-UHFFFAOYSA-N,1,,0,0
QPGOCVOZYYHHFI-DSFVOBFGSA-N,1,,0,0
GFYPLRKHLRVZID-SFHLNBCPSA-N,1,,0,0
KKOVIGNMWZIDFQ-UHFFFAOYSA-N,1,,0,0
FLJUYWJINNZFMZ-UHFFFAOYSA-N,1,6.52216093435921,2,0
CKKBBMDBHFJPLE-UHFFFAOYSA-N,1,,0,0
FFHHYAWKMDTAAH-ACRUOGEOSA-N,1,6.521390221398772,1,0
AWTSHTNAYPKBLJ-JKIUYZKVSA-N,1,6.5211450324713365,1,0
UHSKFQJFRQCDBE-UHFFFAOYSA-N,1,6.799024162007586,8,0
DISXAFLQNJTZHA-UHFFFAOYSA-N,1,6.51999305704285,1,0
XUBVWPDKERMCAP-UHFFFAOYSA-N,1,6.51999305704285,1,0
DUJBUFXUMONRHW-CRAIPNDOSA-N,1,6.51999305704285,1,0
GSZBDACNBVTFKJ-ZWGSZDQZSA-N,1,6.51999305704285,1,0
GLISUIAZBJFVAS-UHFFFAOYSA-N,1,,0,0
LIBJRLLLOUMXMX-UHFFFAOYSA-N,1,,0,0
RQZXKTXKVVCWAG-UHFFFAOYSA-N,1,,0,0
KRBOLMZIHCLEGC-UHFFFAOYSA-N,1,,0,0
ZPUAIXYROPYWKA-UHFFFAOYSA-N,1,6.519131076312832,1,0
WTONWMINNVVDTM-XGAFWQRZSA-N,1,6.5187867624877915,1,0
POMINEPWKCOIMS-UHFFFAOYSA-N,1,,0,0
SQMUNKWOFRBGIX-UHFFFAOYSA-N,1,6.518557371497695,1,0
MKSZBVGKVNJQKZ-UHFFFAOYSA-N,1,,0,0
PBUOIALTCUSCTG-UHFFFAOYSA-N,1,,0,0
QYTAWAKZERQEST-UHFFFAOYSA-N,1,,0,0
MFAOTUDCDBJKBZ-JKIUYZKVSA-N,1,6.515700160653214,1,0
PXCHOWMQGZACON-WGSAOQKQSA-N,1,6.515700160653214,1,0
AUFYUVRAGQWUOT-UHFFFAOYSA-N,1,,0,0
LKGWPHHIJYCDSR-SXFOHPBWSA-N,1,6.51552932429807,1,0
JCOIGYVGPKMQRM-XUTJKUGGSA-N,1,6.514988785421426,1,0
ABOYXIDEOWOTGI-AQYVVDRMSA-N,1,6.514818228612622,1,0
IJOCAJHKCOKPFB-UHFFFAOYSA-N,1,6.514278573518419,1,0
PNUAYJRARXKVQH-UHFFFAOYSA-N,1,6.513590094444557,2,0
NZIPBDPDZPUDLD-UHFFFAOYSA-N,1,6.512861624522813,2,0
RHUSGVRZJFWPPW-UHFFFAOYSA-N,1,,0,0
LPOLFZKIDWJURQ-VWLOTQADSA-N,1,,0,0
LYFJPSCHBLEEJR-UHFFFAOYSA-N,1,,0,0
UTWPJLLDBXANCC-UHFFFAOYSA-N,1,,0,0
