inchikey,validated,pAct_pre,n_pre,n_undated
MQCWKTYZKLSDJX-KGHBKMJJSA-N,1,8.920818753952375,1,0
BYIHDKGDBKWQLV-PNFNHJRFSA-N,1,8.920818753952375,1,0
ZZFJEAWXKJAJIS-AASALYGKSA-N,1,8.920818753952375,1,0
QQEUFCBFNCEBTH-UVIULGBXSA-N,1,8.920818753952375,1,0
LPQUXJUIJVQRQR-UHFFFAOYSA-N,1,8.920818753952375,1,0
OWZMXGWNSWZOSE-UHFFFAOYSA-N,1,8.920818753952375,1,0
BWAMRYBZFXESAA-QEAPWSMKSA-N,1,8.920818753952375,1,0
UBQDOJPOYGFWGG-XKRTTZHXSA-N,1,8.920818753952375,1,0
HUWACXBSZGMJNL-OALUTQOASA-N,1,8.920818753952375,1,0
JOTAAZWGDRXATN-UHFFFAOYSA-N,1,8.920818753952375,1,0
LYMSQSXUWSVHEJ-AQSQZJRWSA-N,1,,0,0
XTXAUEXLFXZQDQ-SAYLLPIZSA-N,1,8.9076542845912,2,0
DWEOLXKGGPUQCN-RTOHIFTRSA-N,1,8.899985366723115,2,0
JCNGFFPINBNJRH-DCWQJPKNSA-N,1,8.899975502845354,2,0
WOLHPOWZBHRGTD-HRAATJIYSA-N,1,8.899974269892137,1,0
VONJODYKTRPIQC-FDDCHVKYSA-N,1,8.899974269892137,1,0
LDTPAEBAUHEXMI-UHFFFAOYSA-N,1,8.899974269892137,1,0
PEJWJTCTMCSLLE-UHFFFAOYSA-N,1,8.899974269892137,1,0
GUIGWNGIQKNZBN-UHFFFAOYSA-N,1,8.899974269892137,1,0
HIJZDNMAHNZBTQ-UHFFFAOYSA-N,1,8.899974269892137,1,0
OQXJUJDDCWHRLA-UHFFFAOYSA-N,1,8.899974269892137,1,0
IGAXDMFXJYIUIV-XIFFEERXSA-N,1,8.899974269892137,1,0
LPHUHRBYJJRLLM-UHFFFAOYSA-N,1,8.892790030352131,1,0
MINXROHIKJGKPW-UHFFFAOYSA-N,1,8.890084136976206,1,0
SUZSWSSXVHSRLT-ICSRJNTNSA-N,1,8.888070392334685,4,0
NNQQINUYFDRYPI-SVBPBHIXSA-N,1,8.886056647693163,8,0
MEAHGWNSKVULCO-XPPBJISJSA-O,1,8.886056647693163,1,0
ORLNTJCFUGXKLH-UHFFFAOYSA-N,1,8.886056647693163,1,0
FPUVUFYSZBNZLU-GZOQVGHDSA-N,1,8.886056647693163,1,0
HHQOEPKLIPHRNY-UHFFFAOYSA-N,1,8.886056647693163,1,0
FRDDXKUSVLZWRL-BERJDBMDSA-N,1,8.886056647693163,1,0
AXOFNMUYIHBQIG-HSMZZXILSA-N,1,8.886056647693163,1,0
UITMLIVWRRGLLR-SUFYPKAWSA-N,1,8.886056647693163,1,0
IGCPWDNMPNIUIJ-UHFFFAOYSA-N,1,8.886056647693163,1,0
VJYRMMZALMMXPM-UHFFFAOYSA-N,1,8.886056647693163,1,0
WBCFUQRECRQFHU-XYHYBEPMSA-N,1,8.886056647693163,1,0
HPUOJOVHXLUXCC-VEYWIMSWSA-N,1,8.886056647693163,1,0
XRGRBIWYLQEBSZ-QJJJLASOSA-N,1,8.886056647693163,1,0
FJLCUOVCNWYREI-GBRSUSRYSA-N,1,8.886056647693163,1,0
LIDGXLMPYMRQQO-QHCPKHFHSA-N,1,8.886056647693163,3,0
GVVCESGMKYLPQX-SAYCYBPYSA-N,1,,0,0
GBLKXDMYYHFUTP-SAYLLPIZSA-N,1,8.881228130928562,2,0
LXMAOJWNEOEBSU-LJQANCHMSA-N,1,,0,0
BMQGHJWOPAPENX-SAYLLPIZSA-N,1,8.877243666092925,2,0
NOIBJKOGTIRXOG-CDKLIATISA-N,1,8.861166747344193,2,0
AEGNZBVDAJJKQJ-UHFFFAOYSA-N,1,8.860120913598763,1,0
VRMFBPOHKMSMRD-OCZFFWILSA-N,1,8.853871964321762,1,0
KKLMRJSMWOEEFA-OAQYLSRUSA-N,1,8.853871964321762,1,0
GXDHHASFXFRRTG-UHFFFAOYSA-N,1,8.853871964321762,1,0
LGRZXLNZPQHKJH-UHFFFAOYSA-N,1,8.853871964321762,1,0
PNZHOGAGCLLDMM-UHFFFAOYSA-N,1,8.853871964321762,1,0
YOMKURGHXWLZFQ-UHFFFAOYSA-N,1,8.853871964321762,1,0
XXLWKVFZMJRQTD-GOSISDBHSA-N,1,8.853871964321762,1,0
LENPPWYNSXXLIB-UHFFFAOYSA-N,1,8.853871964321762,1,0
CPYUQXLLIOFGQM-LMIIYESCSA-N,1,8.853871964321762,1,0
IRIFESWSRQBRPW-CKWXOEDFSA-N,1,8.853871964321762,1,0
MUTUVLXBJKMVKT-RPBOFIJWSA-N,1,8.853871964321762,1,0
CLBCWRSUIAHSED-ROUUACIJSA-N,1,8.853871964321762,1,0
UQHGZONWCQCFEK-WYLKAJGDSA-N,1,,0,0
GXDHHASFXFRRTG-JSRBVGTNSA-N,1,,0,0
GVSFXLQJDMIWHM-PPMPQVTDSA-N,1,8.849972501669184,2,0
GOGKJDVLLWOPKW-YXHYVMOGSA-N,1,8.849972501669184,2,0
PXZTVHCMFSPYCK-VMPREFPWSA-N,1,8.84948500216801,6,0
ANWNICGWIMZWIK-UPKFDLETSA-N,1,8.844373197616767,2,0
XWKRGOSWJRGUHN-UHFFFAOYSA-N,1,,0,0
HTNOITRQNGWBCW-CYLPJFJESA-N,1,8.833417478728059,2,0
DDUYZUHEHGIESX-KOKNPPTNSA-N,1,8.829976341169303,2,0
UCNRXWCDRMHTEI-UHFFFAOYSA-N,1,8.823908740944319,1,0
XRDBPVZKKASWBW-SMTCOIIISA-N,1,8.823908740944319,1,0
JNEKMFLSGNIIOD-UHFFFAOYSA-N,1,8.823908740944319,1,0
LLCSACQWSCTAJV-UHFFFAOYSA-N,1,8.823908740944319,1,0
QBQWUWIDZFTTLW-KTPANICASA-N,1,8.823908740944319,1,0
AHNDXCBZSBFXRZ-QGZVFWFLSA-N,1,8.823908740944319,1,0
UJOSAVYAWJYRDR-UHFFFAOYSA-N,1,8.823908740944319,1,0
FXOAHCXJKCBQBU-ADLMAVQZSA-N,1,8.823908740944319,1,0
AKDFSCPPNYDWHG-LGBGJOJZSA-N,1,8.823908740944319,1,0
UZFWWSXEIJUCEB-UHFFFAOYSA-N,1,8.823908740944319,1,0
XFSJGZVARSALDD-KGSLCBSSSA-N,1,8.823908740944319,1,0
FJLCUOVCNWYREI-HAFFEQERSA-N,1,8.823908740944319,1,0
XXPXQEQOAZMUDD-HOTGVXAUSA-N,1,8.823908740944319,2,0
CCRJBODRXVWELY-TYHVNVTKSA-N,1,8.823908740944319,1,0
ZAFKYFNYLKNJME-LARMGAJPSA-N,1,8.815392071294928,2,0
BPOJDIXXCVFYFB-UHFFFAOYSA-N,1,8.812479279163536,1,0
DGDAEJXIYKFTSC-UHFFFAOYSA-N,1,8.811711521471743,2,0
WLUJISQNPCWVHU-UHFFFAOYSA-N,1,8.808092317009784,2,0
XDFFVHQCALIXPH-HXUWFJFHSA-N,1,8.801342913045577,1,0
HATNRBQJMSRMEP-RPWUZVMVSA-N,1,8.801342913045577,1,0
XPQVVEFXDFZVJS-UHFFFAOYSA-N,1,8.79997073344623,2,0
PDKAKBKHMCQDHQ-UHFFFAOYSA-N,1,8.79997073344623,1,0
YMPYNBMELXUYDF-UHFFFAOYSA-N,1,8.79997073344623,1,0
ZVICQCCUPPVYMV-UHFFFAOYSA-N,1,8.79997073344623,2,0
LMKMRFFYQLXLLE-UHFFFAOYSA-N,1,8.79997073344623,1,0
NMGGACXWAFDXAC-UHFFFAOYSA-N,1,8.79997073344623,1,0
RFSNGIFDMPUEFP-YXHYVMOGSA-N,1,8.79997073344623,2,0
BYYQYXVAWXAYQC-IBGZPJMESA-N,1,8.795880017344075,23,0
ULGRQLVPRVAYJC-QPTNECHASA-N,1,8.795880017344075,1,0
IILGQXXXFXWYDL-ZSJGZSGZSA-N,1,8.795880017344075,1,0
OMLNPCUJLGBVNZ-UHFFFAOYSA-N,1,8.795880017344075,1,0
NRUOJZQFHLBZAO-UHFFFAOYSA-N,1,8.795880017344075,1,0
OFUFYXNPWNFQBY-MOYQKVPZSA-N,1,8.795880017344075,1,0
HKQKWZAMVUVBGL-VQTJNVASSA-N,1,8.795880017344075,1,0
BYYQYXVAWXAYQC-LJQANCHMSA-N,1,8.795880017344075,1,0
FULCONZCBWSUCG-UHFFFAOYSA-N,1,8.795880017344075,1,0
GYOWORZEZSLHIN-NATPVWCTSA-N,1,8.795880017344075,1,0
KTODEUPKAOVPQF-UHFFFAOYSA-N,1,8.795880017344075,1,0
KNNCZVVJJSCZNH-KOLUZXRDSA-N,1,8.792774059174935,2,0
JTHFKRBAGMFRLP-MXVIHJGJSA-N,1,,0,0
LTADAMQMJJDFJM-UHFFFAOYSA-N,1,,0,0
HCGIROBRNBTDFG-NRFANRHFSA-N,1,8.781918676479622,2,0
HOXMJKBXEYOSML-UHFFFAOYSA-N,1,8.779545458967391,2,0
LAMLXQZWIGWWGU-UHFFFAOYSA-N,1,8.772577569995745,2,0
KKMJMRIMFVWKOG-ZVQSSFJBSA-N,1,8.771816983435478,2,0
OEIBCTIWBPBZIV-YALZGCRRSA-N,1,8.769551078621726,1,0
ORGFGKWLZWRNKO-UHFFFAOYSA-N,1,8.769551078621726,1,0
FELFRZJBPKZKAO-NXEFEZKASA-N,1,8.769551078621726,1,0
IVKBBTLEZLRUHI-ZSJGZSGZSA-N,1,8.769551078621726,1,0
UVKFZSYMLITLDR-UHFFFAOYSA-N,1,8.769551078621726,1,0
XISNOFDWXKRFRH-UHFFFAOYSA-N,1,8.769551078621726,1,0
KBPNMQPYRYNDHB-UHFFFAOYSA-N,1,8.769551078621726,1,0
WSPLCAUPQZBNRC-UHFFFAOYSA-N,1,8.769551078621726,1,0
RGYAEWZDVHSMCE-ACHIHNKUSA-N,1,8.769551078621726,1,0
NFMRLIYGGXGINK-CONSDPRKSA-N,1,8.769551078621726,1,0
AIYKBTXDRPARHM-MHZLTWQESA-N,1,8.769551078621726,1,0
CJCJGNDYISQCMT-JLTOFOAXSA-N,1,8.769551078621726,1,0
SONFWIYUKIBJQD-UHFFFAOYSA-N,1,8.769551078621726,1,0
FMOSQGKXVTZCKM-UHFFFAOYSA-N,1,8.769551078621726,1,0
NSRJRZGIVAVYNI-UDKJZQBVSA-N,1,8.767003889607846,5,0
MSGGUBXMXWEJRT-UHFFFAOYSA-N,1,8.76447155309245,1,0
ARDKXDPBRYTTRZ-AREMUKBSSA-N,1,8.749977317413489,2,0
CIWIXAWBOUWNQK-UHFFFAOYSA-N,1,,0,0
RKCYJNRDUDBTDT-QFIPXVFZSA-N,1,8.744727494896694,1,0
PYMQWQVPOYGEIM-WNOXWKSXSA-N,1,8.744727494896694,1,0
DGQXYBVOJPZERV-WNOXWKSXSA-N,1,8.744727494896694,1,0
FMUYAOWYCYBIIW-WNOXWKSXSA-N,1,8.744727494896694,1,0
WSYQSMJFBSIBRN-GDLZYMKVSA-N,1,8.744727494896694,1,0
MUQJKGMXKAWCJF-UHFFFAOYSA-N,1,8.744727494896694,1,0
JVOPERVUZMQBMU-UHFFFAOYSA-N,1,8.744727494896694,1,0
LNPDKRVLLDZCOU-UHFFFAOYSA-N,1,8.744727494896694,1,0
DSJXYWZMYCYKLU-UHFFFAOYSA-N,1,8.744727494896694,1,0
BLCJVLIDZWMARY-UHFFFAOYSA-N,1,8.744727494896694,1,0
HLBLLGYOMVQROQ-BZDUDJNJSA-N,1,8.744727494896694,1,0
OGCFGCUAWCRMRJ-FPOVZHCZSA-N,1,8.744727494896694,1,0
CZRKPNIVWXQJEF-UHFFFAOYSA-N,1,8.744727494896694,1,0
XTGGBXGXBHZDDH-UHFFFAOYSA-N,1,8.744727494896694,1,0
ZXJAVJMFMHDNOW-UHFFFAOYSA-N,1,8.744727494896694,1,0
BGGTUZUVWQJOOJ-CKWXOEDFSA-N,1,8.735028299170665,2,0
BJBXILVBLCBQQY-IZZNHLLZSA-N,1,8.734260541478871,2,0
VSCHJGSJZVISLD-HMPIOLDBSA-N,1,8.721246399047171,1,0
NVTYJPSTYQULRG-BIXQXLNPSA-N,1,8.721246399047171,1,0
AXBSORLKLUGMEI-OUADDPIDSA-N,1,8.721246399047171,1,0
JHELCNUBUCOOEC-MXJFGAHCSA-N,1,8.721246399047171,1,0
HEGGNUSNVKNEOF-UHFFFAOYSA-N,1,8.721246399047171,1,0
GZGUANKWGWEJTK-XJABCFGWSA-N,1,8.721246399047171,1,0
CRYGFTHBEMRCNH-LRQRDZAKSA-N,1,8.721246399047171,1,0
ALIXCTQWFWWYNZ-VDGAXYAQSA-N,1,8.721246399047171,1,0
QXGHMYNYDKDRLF-PMACEKPBSA-N,1,8.721246399047171,1,0
IATCLJLCYDIURR-UHFFFAOYSA-N,1,8.721246399047171,1,0
MZXMDLGAXKNSBN-UHFFFAOYSA-N,1,8.721246399047171,1,0
WTFRDKBVNOFYKZ-XDBZFTIUSA-N,1,8.720105019988361,1,0
VSCHJGSJZVISLD-KWBVTSNXSA-N,1,8.720105019988361,1,0
UXNDGPPTVKDIOD-QAXCHELISA-N,1,8.550500364555106,2,0
MIEXKAHSIFKIOA-UHFFFAOYSA-N,1,8.700057099977233,1,0
CUTMHNXVJPFDHF-UHFFFAOYSA-N,1,8.700057099977233,1,0
VTGZPWMFTWGIQB-UHFFFAOYSA-N,1,8.700057099977233,1,0
UKNNCAVVVDVTHP-AFJIDDCJSA-N,1,8.700057099977233,1,0
PTHKZKTYSDDBIQ-UNMCSNQZSA-N,1,8.700057099977233,1,0
FZNTVQGDYPVXAL-GMAHTHKFSA-N,1,8.700057099977233,1,0
NEPOEDGBXWMAGJ-UHFFFAOYSA-N,1,8.700057099977233,1,0
XKOSPMBTYLWIKX-UHFFFAOYSA-N,1,8.700057099977233,1,0
OJBWZYNMKJKQQS-UHFFFAOYSA-N,1,8.700057099977233,1,0
UXOFSGJDRPUGPP-UHFFFAOYSA-N,1,8.700057099977233,1,0
ODIRSXXUXPPURF-HSZRJFAPSA-N,1,8.700057099977233,1,0
IJPXQDBNHGVJAQ-SVBPBHIXSA-N,1,8.700057099977233,1,0
BLYHUYRAYMAUST-BVYCBKJFSA-N,1,8.699513552156626,2,0
SBIZXCKDTDLJHC-FUANUBAPSA-N,1,8.698970004336019,1,0
PONFEEVYOJAPRZ-UHFFFAOYSA-N,1,8.698970004336019,1,0
SBIZXCKDTDLJHC-NBGFENBTSA-N,1,8.698970004336019,1,0
NAUMGBBZLWYADU-LETMKSKHSA-N,1,8.698970004336019,1,0
FXNGKZKTNZFAQF-LETMKSKHSA-N,1,8.698970004336019,1,0
TUUDVKRGCJZJKQ-VSMKPTLZSA-N,1,8.698970004336019,1,0
UFOHFERURWEZAP-GGFUHWEBSA-N,1,8.698970004336019,1,0
RMPKGCQPPWICCB-ZONNCAFXSA-N,1,8.698970004336019,1,0
BECWCZRLWGOCHQ-UHFFFAOYSA-N,1,8.698970004336019,1,0
NFVAMSHCYQJREM-PRESXLHZSA-N,1,8.698970004336019,1,0
KQMGYOWNUFZGRP-UHFFFAOYSA-N,1,8.698970004336019,1,0
PCUHKXFCORPXBB-LJQANCHMSA-N,1,8.698970004336019,1,0
ANPYOUVKUYVENR-UHFFFAOYSA-N,1,8.698970004336019,1,0
BZPPUKJKOJHWKN-XJABCFGWSA-N,1,8.698970004336019,1,0
DMNJGAVZKDLBNT-ARGWCVDVSA-N,1,8.698970004336019,1,0
BRFMQRSCKIRUOE-UHFFFAOYSA-N,1,8.698970004336019,1,0
FHFZPUAWDJVXHA-UHFFFAOYSA-N,1,8.698970004336019,1,0
JEXOUFPHBGFBFW-UHFFFAOYSA-N,1,8.698970004336019,1,0
NNQQINUYFDRYPI-UHFFFAOYSA-N,1,8.682258126592544,2,0
XLFAJZBAHIGGGF-GNVOIQCSSA-N,1,8.681505449093885,2,0
HFXUYZQVCSUBMO-UHFFFAOYSA-N,1,8.67778070526608,1,0
IXFOAHRLJSIABO-UHFFFAOYSA-N,1,8.67778070526608,1,0
QJLPTGTXRGEKCS-UHFFFAOYSA-N,1,8.67778070526608,1,0
GUZKLWUGCGHFHH-IRFCIJBXSA-N,1,8.67778070526608,1,0
KFKDZZIVWULHSW-RPWUZVMVSA-N,1,8.67778070526608,1,0
HENCBHAKHZDBGT-UHFFFAOYSA-N,1,,0,0
HFWXBUXIGDHRIC-UHFFFAOYSA-N,1,,0,0
KYKOACYJRWRBAC-LKUPVBHCSA-N,1,8.673393743112328,2,0
WXHFTAZCGZBMLD-XDBZFTIUSA-N,1,8.669992299127241,1,0
GWVQSXPCYOIETL-KIEWGBFISA-N,1,8.659379381312206,4,0
IQJMZJZSQJQNCF-UHFFFAOYSA-N,1,8.657577319177793,1,0
IKHGNAJUVAULNG-MNIDXLESSA-N,1,8.657577319177793,1,0
UFEQANMHBHQAGY-MNIDXLESSA-N,1,8.657577319177793,1,0
UDTKEHZAOFHKNB-UHFFFAOYSA-N,1,8.657577319177793,1,0
PEMJJXJCZVQVTB-UHFFFAOYSA-N,1,8.657577319177793,1,0
FLNYLINBEZROPL-VSGBNLITSA-N,1,8.657577319177793,1,0
GQLYJEDNLFTQBD-KYJUHHDHSA-N,1,8.657577319177793,1,0
MENACXWZSRFIHK-GOSISDBHSA-N,1,8.657577319177793,1,0
MDHXNDICWFLLQE-BZSNNMDCSA-N,1,8.657577319177793,2,0
VQUPRWGMQYINPZ-CTZPLLSNSA-N,1,,0,0
VQUPRWGMQYINPZ-UHFFFAOYSA-N,1,,0,0
JTHFKRBAGMFRLP-BGYRXZFFSA-N,1,,0,0
VPPFVSVLCATXPY-UHFFFAOYSA-N,1,8.649751981665837,1,0
LXMAOJWNEOEBSU-UHFFFAOYSA-N,1,,0,0
OFXGPUCSXYQAEH-OAQYLSRUSA-N,1,8.643974142806877,1,0
SSWOBDWLRTXEMS-UHFFFAOYSA-N,1,8.638272163982407,1,0
RHLQHVJDZOMGMW-UHFFFAOYSA-N,1,8.638272163982407,1,0
KVMAFOLRKOWSLN-UHFFFAOYSA-N,1,8.638272163982407,1,0
KKNABYYXFGGHEP-VJKLZRICSA-N,1,8.638272163982407,1,0
UTAUDUDUMAWBSY-CONSDPRKSA-N,1,8.638272163982407,1,0
XYYOTEUPDWFXRK-KYJUHHDHSA-N,1,8.638272163982407,1,0
WMKLTHZJWJRAHR-UHFFFAOYSA-N,1,8.638272163982407,1,0
OUVZPSHLKWIEQH-UHFFFAOYSA-N,1,,0,0
FLJIWCZSOWTRAR-UHFFFAOYSA-N,1,,0,0
GHXADUNCOKFSDJ-BGYRXZFFSA-N,1,,0,0
VLGRIJJNPWVMDV-WENCNXQZSA-N,1,8.61996975203217,1,0
HVXMBFDDSNHMEA-ASRPOVPCSA-N,1,8.619788758288394,1,0
LJKYQYVSIFOVJJ-QCWLJUHMSA-N,1,8.619788758288394,1,0
KYVTYFDDJINHPF-UHFFFAOYSA-N,1,8.619788758288394,1,0
XFZQPQNPSOTOAL-GGFUHWEBSA-N,1,8.619788758288394,1,0
CBQPDDPXLVPCIM-UHFFFAOYSA-N,1,8.619788758288394,1,0
HNYCTUJIKKNHPR-YCTXJJCUSA-N,1,8.619788758288394,1,0
DMPBNZKYHOVYRU-HSMZZXILSA-N,1,8.619788758288394,1,0
LZETVSMMDKRIBU-UVIULGBXSA-N,1,8.619788758288394,1,0
NDMOYPJHBNNRIM-ZFMNYDKASA-N,1,8.619788758288394,3,0
STQPZMKBIAWKGK-MRXNPFEDSA-N,1,8.619788758288394,1,0
FUQXMZQIUQTJPV-DLBZAZTESA-N,1,8.619788758288394,1,0
RSABPPVRUPFDEN-CYBMUJFWSA-N,1,8.619788758288394,1,0
ZSLGEMKPRWABHK-FSSWDIPSSA-N,1,8.619788758288394,1,0
SPOQEIILUHGCDB-ALHJQXIUSA-N,1,8.602059991327963,1,0
UNTOMAYRJHGHHU-WBAJSIRJSA-N,1,8.602059991327963,1,0
RIZNUGBEWDWVDN-UHFFFAOYSA-N,1,8.602059991327963,1,0
BDFUSNFQDJPSLX-UHFFFAOYSA-N,1,8.602059991327963,1,0
LWYMXWUYNBSRSM-UHFFFAOYSA-N,1,8.602059991327963,1,0
QLXHEEVESGWCHN-FQEVSTJZSA-N,1,8.602059991327963,1,0
NGTSXDWOKUNRLY-OLBHHIGCSA-N,1,,0,0
TUNMFJCBMPOPCN-CFYPMAHTSA-N,1,8.600047617190521,2,0
FCHBLJWTDQDKLL-PBHFAPSUSA-N,1,8.600015437450608,2,0
AHZURDXLPGFUJZ-UHFFFAOYSA-N,1,8.599980364934842,1,0
VONJODYKTRPIQC-MBSDFSHPSA-N,1,8.599980364934842,1,0
QJWDDKFLDNAVJD-ICSRJNTNSA-N,1,8.599980364934842,1,0
VLDSZNQLCKJCMQ-UHFFFAOYSA-N,1,8.599980364934842,1,0
FPJVKUSRWZBOFF-UHFFFAOYSA-N,1,8.599980364934842,1,0
IOIJNSLWZAOUPA-CYEXUTLASA-N,1,8.599980364934842,1,0
IMOMGKUGBUZWGV-UHFFFAOYSA-N,1,,0,0
ZJVDJQRDIOJIMX-UHFFFAOYSA-N,1,8.585026652029182,1,0
JXYBGOIIBBZYGG-VMPREFPWSA-N,1,8.585026652029182,1,0
RALVNYPLJQSMAN-CFSSXQINSA-N,1,8.585026652029182,1,0
PRDDKGHYSSEILD-UHFFFAOYSA-N,1,8.585026652029182,1,0
LLLBSBOCJOVWQT-RTWAWAEBSA-N,1,8.585026652029182,1,0
GKSQDEZTFBLUHC-MOPGFXCFSA-N,1,8.585026652029182,1,0
WOJBHNJZTIILBM-NRFANRHFSA-N,1,8.585026652029182,1,0
QLXHEEVESGWCHN-HXUWFJFHSA-N,1,8.585026652029182,1,0
COKDWHNHZYOASY-LPAMGJINSA-N,1,,0,0
XAMIKPXOHVPWBZ-UHFFFAOYSA-N,1,,0,0
CYDMWSSMUBQXRD-LJQANCHMSA-N,1,8.581698708680255,1,0
GRZUTNXIIUWUSF-UNMCSNQZSA-N,1,8.568636235841012,1,0
JSYXAMQNGRVZDR-QHCPKHFHSA-N,1,8.568636235841012,1,0
RQVBYRWUISROIZ-FEWZWGNISA-N,1,8.568636235841012,1,0
HSKGUZGJDJTCIJ-HSZRJFAPSA-N,1,8.568636235841012,1,0
OEVUUUYSUGCHHG-QGZVFWFLSA-N,1,8.568636235841012,1,0
GUZKLWUGCGHFHH-DYXWJJEUSA-N,1,8.568636235841012,1,0
CYTXURWJLFQPDZ-QYZOEREBSA-N,1,8.568636235841012,1,0
STJZDPGWBPFLGF-SNRMKQJTSA-N,1,8.568636235841012,1,0
UGDZQVXRBCKAQS-XRNKBYASSA-N,1,8.568636235841012,1,0
NCDMNHIASQLMMD-RPBOFIJWSA-N,1,8.568636235841012,1,0
CFFZZZKWGRQTNZ-UHFFFAOYSA-N,1,8.568636235841012,1,0
CBNOGVWRWFAMFM-UHFFFAOYSA-N,1,8.563837352959244,1,0
BLKHBPBPTMODSH-RAWAAWEYSA-N,1,8.562347799885199,2,0
RXOBEDAYMSZORF-UHFFFAOYSA-N,1,,0,0
CIDXHDROLDYFIS-UHFFFAOYSA-N,1,,0,0
QQOIKWGCKJQKAY-UHFFFAOYSA-N,1,8.55284196865778,1,0
NLFWNEAIQORVAC-DHFLCVKNSA-N,1,8.55284196865778,1,0
AOHIJPJMMHXDHP-GGPBTZDJSA-N,1,8.55284196865778,1,0
TXKRGEZLDVMKKQ-FPOVZHCZSA-N,1,8.55284196865778,1,0
KVDRGPNXKCVXGD-UHFFFAOYSA-N,1,8.55284196865778,1,0
PSVBEJHDFMPFJD-UHFFFAOYSA-N,1,8.55284196865778,1,0
MXKZKTBJVYCBDH-UHFFFAOYSA-N,1,8.55284196865778,1,0
YUERFHADRHAZBK-QFIPXVFZSA-N,1,8.55284196865778,3,0
GTFUIVFMMYKZKW-UHFFFAOYSA-N,1,8.55284196865778,1,0
BUBWRIVYXMCTAG-UHFFFAOYSA-N,1,8.549979835562059,2,0
MGGHRIXQZRIDQH-RTOHIFTRSA-N,1,8.549972455324001,2,0
HAICMSYYIMFNOF-XAHIPPIJSA-N,1,8.549972455324001,2,0
YPLNERORKXLZNH-UHFFFAOYSA-N,1,,0,0
DKZNWZVQLFXZER-JHOFKJSISA-N,1,8.54561277396688,2,0
RSCUIJPMECVKOO-UHFFFAOYSA-N,1,8.537602002101044,1,0
XJLDDZIBCMCXGL-UHFFFAOYSA-N,1,8.537602002101044,1,0
SSQGNSUWMMJHRK-UHFFFAOYSA-N,1,8.537602002101044,1,0
OTBVEXMPXATWMB-UHFFFAOYSA-N,1,8.537602002101044,1,0
BHHPPHSTDDDXDM-UHFFFAOYSA-N,1,8.537602002101044,1,0
FIDTULBNYFDGOP-UHFFFAOYSA-N,1,8.537602002101044,1,0
VAQZSLXHGCOMAT-OLBHHIGCSA-N,1,,0,0
CMHQSZGZHCBTQY-CNUJNCEHSA-N,1,8.533256356075647,2,0
NJWUPRCNXYNBNF-QGYSTOEISA-N,1,8.523603778477954,2,0
WZMVQZJKOVPVGZ-XIFFEERXSA-N,1,8.522878745280337,3,0
HFHVHLAVHVRGJU-UHFFFAOYSA-N,1,8.522878745280337,1,0
MWWXEEPLVDZLJW-UHFFFAOYSA-N,1,8.522878745280337,1,0
XTUKHLMHDAVVDE-HAWKBGDOSA-N,1,8.522878745280337,1,0
FQKOMYRVAJEDBJ-UHFFFAOYSA-N,1,8.522878745280337,1,0
VAGKBJKZOUYTSH-UHFFFAOYSA-N,1,8.522878745280337,1,0
LOVQLZWXVWBLPD-XTEPFMGCSA-N,1,8.522878745280337,1,0
UMFLKMBGQGRGDT-UHFFFAOYSA-N,1,8.522878745280337,1,0
ZUWWPTFJXXNGIJ-UHFFFAOYSA-N,1,8.522878745280337,1,0
QOOGOLVYWAKPMZ-UHFFFAOYSA-N,1,8.522878745280337,1,0
CNYOMHXOSOLHBL-UHFFFAOYSA-N,1,8.522878745280337,1,0
KPSHRAGASWDIHK-UHFFFAOYSA-N,1,8.515700160653214,1,0
LRCLUELMHULASC-CLJLJLNGSA-N,1,8.514362075630947,2,0
YMJWVPKRILZJBH-FQEVSTJZSA-N,1,8.509339913370447,4,0
XJAFKPQDGZWHCY-UHFFFAOYSA-N,1,8.508638306165727,1,0
RMRCMPQTTCGZTG-UHFFFAOYSA-N,1,8.508638306165727,1,0
WZMVQZJKOVPVGZ-MGBGTMOVSA-N,1,8.508638306165727,1,0
OIEBSAIDAFOABW-QVKFZJNVSA-N,1,8.508638306165727,1,0
XEVMZGQYZBEQHG-UHFFFAOYSA-N,1,8.508638306165727,1,0
AEGNWBZPYYNCRL-UHFFFAOYSA-N,1,8.500038134403809,1,0
HLXSDXICZGENQQ-UHFFFAOYSA-N,1,8.500038134403809,1,0
PYMMFZHBPNJQOD-UHFFFAOYSA-N,1,8.500038134403809,1,0
WOLHPOWZBHRGTD-KKSFZXQISA-N,1,8.500038134403809,1,0
ZORXDXJSPINJEQ-UHFFFAOYSA-N,1,8.500038134403809,2,0
PGTSDQJJQFGOEU-HMILPKGGSA-N,1,8.500038134403809,1,0
PYALTOQQRPEMLM-LJQANCHMSA-N,1,8.500038134403809,1,0
PYMMFZHBPNJQOD-LJQANCHMSA-N,1,8.500038134403809,1,0
WMRNTSMKBVMUTC-UHFFFAOYSA-N,1,8.500038134403809,1,0
JUDCITKDCFGXAF-UHFFFAOYSA-N,1,8.500038134403809,1,0
ASSBEMCEDOONKS-UHFFFAOYSA-N,1,8.500038134403809,1,0
YZMQJVWDZXNEBA-UHFFFAOYSA-N,1,8.500038134403809,1,0
QVYPWFFWLVUYKN-FOIFJWKZSA-N,1,8.50002301882756,2,0
VRTWFRRSCWHIJE-RUZDIDTESA-N,1,8.499994853671373,2,0
