inchikey,validated,pAct_pre,n_pre,n_undated
WHAPXZAHAJLDEH-UHFFFAOYSA-N,1,,0,0
CFWQXTVCNNNZGH-UHFFFAOYSA-N,1,,0,0
FTWMLRVXSUEQRW-UHFFFAOYSA-N,1,,0,0
IPTFUXGYSQXHTE-UHFFFAOYSA-N,1,,0,0
OFUNGNJXXCWYAK-KRWDZBQOSA-N,1,,0,0
SQFSVBKSNIQBBG-UHFFFAOYSA-N,1,,0,0
QOPKUNUDJDVDAT-KRWDZBQOSA-N,1,,0,0
IXQGZVLKXDUJBZ-UHFFFAOYSA-N,1,,0,0
CMTUPTPLFHCJIN-UHFFFAOYSA-N,1,,0,0
OSVGDMIRMUCMFA-UHFFFAOYSA-N,1,,0,0
BDBXGPJAVGFJSW-LWKPJOBUSA-N,1,,0,0
DHDJNNHNXWAWLB-RDJZCZTQSA-N,1,,0,0
KNLKEBVKBQYBLI-UHFFFAOYSA-N,1,,0,0
YZHQOFMKIVGTRP-SFHVURJKSA-N,1,,0,0
HAGVWKAVARLRET-IBGZPJMESA-N,1,,0,0
DKGNKHDWCRDQSE-UHFFFAOYSA-N,1,,0,0
VJPKIESXSVKSMF-KRWDZBQOSA-N,1,,0,0
OQJLQOMBLZXXMG-UHFFFAOYSA-N,1,,0,0
SSAOWRVGWUAING-UHFFFAOYSA-N,1,,0,0
QSIWJLXYYABZQA-UHFFFAOYSA-N,1,,0,0
BHZGNSVFZHWODH-KRWDZBQOSA-N,1,,0,0
JTDXQKMBQXDPBT-KRWDZBQOSA-N,1,,0,0
ADVAKZKECLPQAL-UHFFFAOYSA-N,1,,0,0
WTBOAAQDYGZIDY-UHFFFAOYSA-N,1,,0,0
CDHKIZKYEMZUDX-KRWDZBQOSA-N,1,,0,0
HWGZLYILQHNFNE-UHFFFAOYSA-N,1,,0,0
FVCCCLJIEZKIRH-INIZCTEOSA-N,1,,0,0
QNUDDUJKEADCAU-UHFFFAOYSA-N,1,,0,0
DCEDEPBBCBNGEX-INIZCTEOSA-N,1,,0,0
LJQRHSWVZIQKSQ-UHFFFAOYSA-N,1,4.42309454867676,1,0
FIZCCWBKEBQQRZ-UHFFFAOYSA-N,1,,0,0
YDHBXEHQNZJOAD-KRWDZBQOSA-N,1,,0,0
TYWRNMFRUMXPGG-UHFFFAOYSA-N,1,,0,0
WDFCGEVXWFPWRD-UHFFFAOYSA-N,1,,0,0
XUOGOSUVCSSMDP-UHFFFAOYSA-N,1,,0,0
KNOWTUGIWCELJY-UHFFFAOYSA-N,1,4.293282217663242,1,0
PHZDRQUKVAZUCA-UHFFFAOYSA-N,1,4.167491087293763,1,0
